,HSC 1,HSC 2,HSC 3,HSC 4,HSC 5,HSC 6,MPPa 1,MPPa 2,MPPa 3,MPPa 4,MPPa 5,MPPa 6,MPPb 1,MPPb 2,MPPb 3,MPPb 4,MPPb 5,MPPb 6,MPPc 1,MPPc 2,MPPc 3,MPPc 4,MPPc 5,MPPc 6,CLP 1,CLP 2,CLP 3,CLP 4,CLP 5,CLP 6,CMP 1,CMP 2,CMP 3,CMP 4,CMP 5,CMP 6,MEP 1,MEP 2,MEP 3,MEP 4,MEP 5,MEP 6,GMP 1,GMP 2,GMP 3,GMP 4,GMP 5,GMP 6,Old HSC 1,Old HSC 2,Old HSC 3,Old HSC 4,Old HSC 5,Old HSC 6,Old MPPa 1,Old MPPa 2,Old MPPa 3,Old MPPa 4,Old MPPb 1,Old MPPb 2,Old MPPb 3,Old MPPb 4,Old MPPc 1,Old MPPc 2,Old MPPc 3,Old MPPc 4
Vamp3,192.2025219,0,0,0,0,0,0,0,0,0,109.2468865,92.79535246,99.52117158,90.09590797,109.9337054,159.3220008,93.76756197,88.38438587,0,40.62150573,69.93865453,0,82.7891106,70.64034201,203.6927755,145.3092889,92.28332241,51.9397206,60.49691133,0,85.17887659,76.01056914,0,55.35008008,150.6305483,204.0767797,41.05095443,0,0,0,71.81313244,78.72957353,71.01562483,100.5709923,93.27273793,77.04013256,0,55.38580314,68.57697531,65.07766115,110.4528668,92.37668946,88.87993111,80.58379401,118.4700988,104.9116331,96.33786629,70.05766533,0,105.8418384,97.83935298,183.8133735,137.1368224,100.5154382,32.73406504,105.7624691
Vamp4,0,0,0,0,34.98763664,0,0,0,101.8816421,0,0,26.16651997,0,0,37.83621778,0,20.97573531,0,59.81801509,59.78302369,17.09475562,0,53.39178409,71.88193558,0,0,0,0,0,0,17.69316856,0,48.14926937,0,0,0,0,0,0,0,16.35786203,0,0,0,0,15.85578784,31.00769962,0,0,0,0,0,19.6569361,29.32729723,0,0,12.38237402,21.09392471,0,0,61.82898594,17.10250213,0,0,0,0
Vamp7,0,0,0,0,0,0,0,0,0,0,0,0,18.74501351,20.69461194,23.97404984,27.59638042,0,5.803658003,21.9604407,0,0,0,0,0,0,0,0,0,0,0,20.03049829,37.63812594,20.35026423,0,0,0,0,0,0,0,0,0,49.23830659,38.60648517,20.13986743,39.17319815,49.11911777,13.12088009,0,0,0,0,0,0,37.76672706,47.1812949,0,0,0,24.74018557,0,0,38.7688671,0,0,0
Vamp8,73.51780769,66.5069333,130.1140822,250.416642,419.0411541,164.5839941,344.8603138,285.6202958,215.0658949,275.0878157,231.7006395,271.6950286,108.7307152,137.9096965,283.3122904,202.4468308,300.0545236,134.4508331,43.97972397,204.3672179,215.8302279,116.9026509,123.7764348,211.6359674,151.4257517,206.7320888,77.68965703,65.91254959,141.7010606,27.69090963,161.5495114,47.35656769,144.2992873,144.902592,336.8456241,432.5654393,78.74306814,103.7209621,54.3899129,118.5640015,199.5435685,101.7262376,130.9705993,153.8657451,123.1979352,163.1766632,241.6695296,191.6034828,204.9966084,290.9988086,397.3835879,363.9507827,263.647896,284.9862709,162.4844642,198.9207041,284.4589165,290.6719147,390.7433568,194.6360766,302.7627943,280.6694856,106.1739925,114.741744,209.6590713,149.9154439
Vangl1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.35793973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vapa,178.0085498,0,0,55.95691047,383.3247358,138.0067576,0,45.64825632,188.8785955,173.127663,265.4320016,260.2137857,128.9647168,237.3165923,203.7623509,112.5261655,123.0896757,259.4432829,187.2619937,75.2899376,81.86756959,163.1942325,249.6579539,317.6330884,284.0504363,195.8894175,175.8424065,291.0664482,75.02322782,62.87342824,194.5844305,200.296292,48.71415624,271.5848638,504.3966175,424.5464206,191.3352208,448.1445284,92.26612612,50.45589145,319.2134991,335.3812111,266.4386568,130.9196429,154.7588215,222.2940276,125.6679643,425.7205428,185.851827,125.1306095,141.1511187,132.7505127,243.6477741,117.9225748,114.7360864,103.5891369,185.4535557,279.1600252,232.9180705,147.3151824,218.4999031,343.6152159,114.8375431,123.7260139,158.4931759,147.0670511
Vapb,473.2969689,350.9577716,319.9075163,919.4713982,157.8786628,307.5932229,460.7700699,437.9991194,312.5744779,259.3573396,280.4832688,171.0628355,311.8220241,206.5125412,184.6346529,181.6727163,148.7979142,128.6691134,356.9843983,375.523909,163.1007641,263.1594004,167.9098826,129.9651867,434.7257808,412.7433749,67.9754286,67.0496905,125.9873301,75.06412737,202.0958324,369.2869964,213.3088992,271.0454634,192.1062233,242.0897856,377.025048,203.6226657,177.5959496,177.5409284,120.1570785,122.4148679,351.4877152,123.2108229,128.9732361,107.4576531,233.489354,178.3986313,300.5310999,289.2120185,248.9126146,263.1609032,86.45499717,213.0068221,181.2351082,242.4015158,193.3388001,194.1024446,305.6164708,273.4921929,224.2599522,175.6105541,165.3617002,161.7815756,130.3265501,127.342875
Vars2,483.0963528,1418.635185,1303.56233,830.8823176,1725.02532,1512.695479,1614.817697,1551.291928,1511.444926,1249.002796,1479.94445,1521.853367,1247.712325,1565.066964,1242.220214,1184.144442,1906.456499,1630.759967,1448.471395,1250.436696,1249.215553,1193.114549,1539.030669,1621.952859,1216.703935,1211.060591,2055.592701,2132.957806,1903.666883,1911.380308,1390.072291,1492.671383,1324.09647,1386.816176,1496.409794,1539.352648,1238.838272,1119.699376,846.4903316,1043.401878,1687.072587,1391.521793,1148.135611,1144.8604,928.3008864,1119.35906,1032.443632,1063.838987,1787.737989,2057.48637,1613.076675,1584.718377,1632.577587,1529.046204,1791.15219,1808.725835,1642.832473,1699.918671,1890.513238,1809.473096,1472.296715,1637.621509,1503.596847,1791.324842,1758.655641,1772.113385
Vasp,456.6147649,198.3400599,224.1817589,247.4220735,202.3024491,80.16202942,258.7252086,173.4301928,215.3881648,370.0996918,370.6226281,404.4553602,217.74972,201.8716057,276.2324101,361.805255,209.2256194,176.2113963,243.8470921,119.9028522,220.779983,369.9220722,334.8921029,299.233395,260.9351931,603.1790552,202.1879102,207.1466388,72.9473899,119.1604779,206.1853889,318.9727045,179.4064277,139.1175297,198.3115181,180.3149985,265.2097832,326.1739714,0,33.53745962,59.02634916,52.14353514,68.12627195,38.55242229,56.87796421,54.13066976,125.5791145,86.90333944,174.6386294,110.9927421,92.63712533,87.54885141,264.4632255,176.4697957,136.6704793,107.7508476,222.1775094,136.8434237,84.34688244,117.5234553,287.3667692,215.765176,187.765114,97.44873461,216.1881395,223.1756132
Vat1,262.0467902,289.8593175,162.7301562,50.82993243,224.5863611,292.406168,281.9779396,263.6676615,168.6292574,232.4836269,416.6776234,389.7519577,365.668514,309.2779455,302.0770268,277.7899763,371.8500058,348.326157,218.0929732,300.0784785,232.6356684,448.2613411,265.6942535,324.6671546,90.16772354,24.03153678,92.08266762,84.57634111,66.06014042,78.04643789,245.5194795,347.5470687,145.4976091,322.322093,373.896842,308.8212018,58.6800456,80.54318867,0,0,95.10837055,118.6641886,550.3062729,365.1422639,352.5398362,397.2605981,440.4055537,531.4565312,503.4119473,532.5149062,359.0360956,380.3815977,393.3040738,451.7953423,451.0373009,478.3537131,304.6174846,284.2933755,547.1381229,339.4571988,367.6684906,348.7095196,464.9397896,423.185907,375.2310925,348.3466254
Vav1,0,540.2792481,210.2219131,0,136.5973353,229.9012952,379.428745,338.8654343,329.317449,268.0416251,302.1802682,258.2891252,188.1596885,153.9518208,125.9025712,148.5383123,279.8302335,354.6234922,341.4055371,407.2435334,109.7924506,250.3483615,309.7645241,268.8631632,174.3723149,295.5719495,302.5262887,398.529134,235.8744067,213.4457955,435.3043374,259.7614524,193.4357086,277.2480172,252.6908555,226.1981929,245.8430147,186.0629679,245.088489,229.8786575,239.554302,190.2389,248.2152334,254.876165,250.235094,308.191878,251.6882086,297.8641444,297.737793,186.8991213,173.5795221,165.5883629,299.3953129,329.5403595,307.7855789,336.3933907,219.6275424,251.8053319,191.9371966,320.5352664,206.91675,226.6858581,330.4258556,290.1638398,280.177238,396.3683068
Vav2,0,0,0,0,0,0,0,0,0,0,0,11.28156283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vav3,0,0,0,0,0,0,0,0,0,0,0,61.27841818,42.78909996,106.9007462,83.83599073,130.3477484,70.50200225,28.99121987,106.5144091,130.8131738,57.3391099,151.6599928,103.6723071,99.30824726,0,0,120.5867334,0,0,103.8212107,146.3391178,0,120.9422419,126.6839926,29.22727527,16.29667965,0,0,0,0,0,0,110.8374758,136.3852029,44.05099457,107.6589079,37.38002805,93.48557912,0,0,145.2826765,0,0,0,0,0,0,0,0,0,38.09531203,0,43.03654073,84.94033585,66.87675026,67.46607111
Vbp1,197.8708047,182.8755932,111.3666555,104.2307005,319.8391729,91.23210192,77.11231287,179.2741929,159.7251174,131.1759432,119.6495175,83.10611176,66.86803036,169.3797206,39.17830611,61.68912116,111.8219851,101.2605344,171.8665086,119.2008764,39.78620669,66.3961865,122.1233838,62.990481,235.2751072,166.9413371,106.2667336,179.8679696,88.24992282,161.3844196,96.96282223,175.562499,26.12950869,175.2275501,127.0530482,86.69449527,237.6515483,254.159524,87.89697808,54.31467369,84.91427451,81.13734771,164.8813457,126.3242983,45.56021468,215.6064498,42.21003523,133.5089263,160.6738635,74.93405745,101.7205298,83.95458205,152.3937403,99.67692757,116.064929,74.98264173,84.58845708,114.1468541,188.384439,161.8172864,115.7956784,113.5639278,121.7470164,126.9830531,104.4428604,89.43147432
Vcam1,116.2841718,0,0,0,0,40.23668418,109.5026695,109.3000827,158.670144,83.21105666,28.35275899,71.35118191,15.6252341,24.4670398,137.0676084,142.5070076,41.0282969,42.82450949,0,55.4945227,0,24.53483822,76.00554325,53.53039327,0,0,0,0,0,0,30.45876947,25.73080973,0,0,37.89927233,0,0,0,0,0,0,0,0,93.60825268,84.56260873,62.49871198,67.38186811,91.85564447,0,0,0,0,0,0,130.2816957,142.9876864,31.06244798,35.74355911,0,26.56974015,0,23.31998166,0,0,0,0
Vcl,898.1020172,583.5237116,891.0967964,936.341085,971.1545773,1109.183699,746.8527896,722.3098333,819.9531846,804.5281313,935.9516412,1057.820001,441.2099165,665.7353907,489.2999326,535.1514119,575.1665424,593.3566441,546.0378912,619.3953531,486.1948414,490.2850864,671.4300602,574.374444,842.2516765,651.6298855,1170.61082,954.7396876,941.4186185,640.8130804,534.5718702,529.3597682,419.5524189,617.1645719,450.7672173,473.4597169,829.9747111,939.3042665,654.3194538,829.3279865,544.052286,476.978864,444.5007334,348.3090786,241.2575465,371.9273342,226.9108629,361.3323449,1052.155265,1115.664574,678.0061549,664.8692917,915.8908365,796.2647538,916.7699191,991.8409554,565.7874369,654.6776696,545.7703841,580.071342,529.6168307,425.002117,664.0222883,603.4072729,650.6772508,626.1220883
Vcp,3467.526493,4260.084105,3804.263214,2911.546227,2126.333224,2605.819058,2653.240942,2809.486293,2925.938392,3339.130608,3057.070643,2966.270428,3982.143866,4296.772967,3556.795158,3512.399241,2709.209723,2808.365565,3778.905389,2702.91771,4540.71093,4562.958909,3295.136201,3258.453493,3352.903188,3647.863059,2161.884005,2232.159099,2071.754202,2190.358285,2673.908486,3221.658239,2307.973487,3087.14004,2580.296678,2446.645713,3281.330047,3648.979627,2695.99223,2264.040343,2277.578339,2814.124553,3074.550982,3095.868252,3138.927231,2525.804899,2171.382291,2930.538795,3099.418063,2892.56592,2306.880536,2343.008147,2364.172315,2419.212306,2987.870664,2801.419128,2294.204526,2148.685168,3339.860362,3185.937014,2777.646148,2821.289227,3235.509629,2855.894684,2508.876821,2465.558563
Vcpip1,0,0,0,0,136.760015,94.33993689,117.248966,175.0198188,145.1756492,111.9957761,206.3877591,151.7762455,183.4902341,183.4631765,229.5920774,160.4893861,192.2771971,183.3479058,289.3452786,133.0143882,338.8112567,348.6343808,158.6421671,135.237672,270.00759,111.9131601,290.7689571,151.0791952,269.6482993,268.7482059,266.7179423,110.4501057,121.7068739,192.2986502,94.11271381,154.4248705,228.6122055,123.3745767,351.4222286,324.2988413,252.3862145,225.1104285,230.2943248,222.2618923,173.6326755,189.0811176,269.9862941,148.3375875,100.7440424,246.0705749,142.0512355,140.9950731,221.668544,182.2258154,117.5252876,103.7271053,182.8829435,164.5005227,110.5253471,1557.718661,159.6889602,230.0984071,217.5388701,90.89711349,231.4232521,259.575378
Vcpkmt,0,0,0,0,0,0,0,0,0,0,0,0,18.73755922,0,0,0,0,0,0,0,26.41792292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vdac1,138.9831142,0,347.2666737,579.286428,473.1124133,306.2747829,476.1939679,422.3855538,418.6421429,395.1228922,326.0354361,348.4099931,264.9048399,302.1568048,349.0969009,508.6117799,329.496196,471.0910937,432.5028345,367.0178803,330.5322623,322.7267135,394.5066452,355.2740192,312.5765606,421.8838116,349.8768226,416.3253071,609.4196415,633.6248344,439.9965671,414.6705605,524.9599358,1085.029433,422.2739088,467.7018589,465.1527567,413.1302879,717.0410988,471.0046282,493.5359569,474.0417478,571.1819907,632.9304991,666.032008,584.4369654,581.6725779,518.0398412,777.2426836,801.5337463,517.0606804,617.452923,528.7985458,473.2386405,509.3753689,701.9383515,483.3781988,495.9748123,730.6239268,484.7101165,367.8258769,430.1067921,574.0184968,562.4045485,638.2022856,502.0748794
Vdac2,41.00511055,265.8267514,183.5761128,437.6838162,166.6932217,274.0531031,160.9023909,234.7178105,72.99252995,129.0774654,205.6929515,221.4367706,250.4641712,179.800393,133.6527916,222.859479,303.0298,373.3507036,445.2776178,270.7409174,130.3468614,153.2623787,267.7995149,207.3444224,253.9683485,244.5474056,211.0081312,198.6420715,297.0617937,238.0172891,360.2487933,478.5713878,279.8118022,603.3987103,275.8871709,199.7865208,452.7310389,427.0649312,401.5110683,245.6975065,213.3051113,294.9611881,471.3301557,409.2368617,370.3185207,454.1144189,248.2180954,275.505058,369.1450387,450.0285542,268.1490513,314.0177738,331.8897587,279.4890772,266.62896,382.1520791,256.4574324,250.3053652,637.8444302,363.6402449,241.720677,211.4891184,316.1788278,255.2897552,342.4313167,294.0001328
Vdac3,52.25189372,506.9276276,228.8687875,956.9760222,278.6499014,544.3480675,323.0616262,239.4199019,309.1250186,223.5778188,259.3620814,179.7748723,155.0868517,142.3919415,179.9341053,181.0024595,412.5715307,205.8013025,168.9368159,423.3499575,119.6117121,189.274357,207.329277,185.5301818,151.2584029,87.64117872,218.4959805,264.4256522,339.2108562,233.3806025,236.3821649,241.1785144,205.6330088,233.7286068,235.6979222,270.4447678,241.9055912,260.0504704,227.1022781,157.5768789,245.5778893,274.7054297,271.2067153,298.7336739,395.1495357,263.7155753,183.520534,179.7207695,265.8957923,535.7936048,325.687208,306.0006062,329.6329587,302.745879,346.2136865,293.632947,225.3874876,321.9234908,261.8541544,341.2274938,236.4151739,283.2909333,332.4308137,284.0759606,275.292115,230.1834353
Vezf1,0,0,0,0,0,0,0,83.98409171,52.98414717,0,31.95918378,18.6057147,15.04863333,33.10610969,125.2807386,81.13228623,167.9423216,126.4947783,0,130.4921151,93.93457756,111.2322315,118.0945475,45.73410029,0,0,0,65.84980796,0,0,191.844665,0,31.07355689,164.6069518,35.56138486,126.2368643,0,60.6543728,0,0,34.08660039,16.01042934,0,0,0,22.14421466,0,6.340731296,0,0,76.38257171,90.19479339,112.1842314,149.3925213,0,0,99.17311727,120.510239,0,0,111.6022839,69.22691017,0,0,43.80667755,78.81377083
Vgll4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.40128994,0,7.963879872,0,0,0,31.25380535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.491781062,0,0,16.27886333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vil1,0,0,0,0,185.4740591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vim,2402.057255,2669.095156,2081.340161,3780.707168,2075.191509,2317.998781,2862.215963,3618.024459,2642.387513,3206.24248,2748.780789,3155.643011,2554.835903,2773.775859,3257.091197,2884.129844,2995.488814,2747.013406,2387.050181,2881.400744,3176.993886,3152.972212,2911.055817,2965.655739,1862.98313,1362.371611,1360.643385,1543.019624,1532.698698,1428.290338,2910.913416,2322.577089,3600.944504,2467.788886,3356.213005,3263.030697,1832.133412,1886.091048,2202.38428,1949.128742,1954.935408,1840.095263,1974.006653,1646.557171,1618.760213,2044.938623,1904.986347,2049.997858,2467.290096,2638.556292,1869.449199,2078.851128,2186.268908,2712.134713,2918.286847,2259.638785,2147.401383,1966.293969,4728.54687,3899.371083,3307.034264,3133.767621,2716.184845,2129.755981,2790.529859,2875.670423
Vipas39,0,0,0,0,56.82574517,67.91442337,162.8026097,0,138.5188068,220.3513967,22.74885745,42.47428797,9.657079993,0,54.12640185,56.15508871,59.43893708,39.3678068,70.24333115,22.52331371,108.1915191,169.2413628,50.08072697,68.09102962,41.40285376,14.17950438,64.69763432,0,74.36183793,0,57.70625706,54.68560546,89.23599676,9.413899856,14.89048895,37.94740817,0,10.50059836,66.56001881,53.03804557,19.37232171,94.03193854,11.577933,42.44425066,54.51619744,39.87942931,53.71050259,56.71495546,50.76924593,37.06670724,35.53238258,35.48710769,70.49979052,57.0303547,60.97282032,20.96091821,51.00210807,33.74912904,0,81.11047516,24.63825323,42.82581359,27.93457822,18.74489943,46.42139939,65.35668681
Virma,0,0,0,0,0,118.5708763,0,0,206.7680657,511.6442907,191.4731941,119.7813676,21.31074835,30.51463868,198.1749745,121.9150826,157.9787443,118.7846642,155.7181451,34.23286652,226.8829565,216.8412354,115.4360866,67.43554868,0,0,113.7022468,80.20329005,0,0,163.6193643,177.0725035,238.0148033,172.9856242,139.8940724,115.6174512,150.8852259,95.92511173,267.7410731,196.1354376,134.3793408,101.3107119,224.0154612,138.104288,113.3607176,77.13161687,194.3005529,119.3435076,0,0,181.6545111,140.7029722,49.77133875,101.3118427,81.39579403,55.62655486,164.3817559,97.73641332,0,0,99.00386095,57.27933922,0,54.01955886,129.1369006,94.67896142
Vkorc1,0,0,0,0,44.61399186,59.80923304,68.46990603,60.71957867,25.84062252,35.9714821,18.51965705,25.62528822,0,0,33.22215993,49.10460963,29.96124422,23.82634016,30.8870286,40.49993645,0,0,13.0031401,22.21363047,0,0,22.76228267,36.80299324,30.89192545,20.65297867,20.9287847,17.13223052,0,18.06654027,16.88573108,23.90422194,20.4688921,43.02545905,0,0,37.47608052,20.07014036,53.83292326,17.21099016,35.60341798,23.63211421,0,16.6308525,53.62551453,74.11503906,29.30712256,42.38640369,65.8866336,37.21253596,58.88060266,62.84249722,27.63719492,16.78082433,0,0,30.78854008,19.4526309,85.20660359,72.66923089,35.6427717,34.89055905
Vkorc1l1,0,0,0,0,22.75578504,43.13710603,0,0,0,0,27.7888783,24.92875643,0,0,0,0,19.14487266,26.71110599,0,0,0,0,25.69287121,9.860741859,0,0,24.56747658,14.30540068,15.71386836,18.76827138,13.2928699,0,0,0,18.91176635,35.35144372,0,0,0,0,35.53653007,19.51079797,0,26.34456711,50.5107229,14.62752033,0,19.26310954,53.85295487,38.93452417,22.46305964,76.89260132,21.8347823,11.36292869,11.18391891,52.37063614,15.07270512,28.0571726,0,0,12.8216846,21.20640865,36.96259968,31.5623403,19.08502118,27.9146345
Vldlr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.43667385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.632445,0,0,52.43827187,0,0,0,0,0
Vma21,0,0,0,0,65.65661568,36.67178026,0,0,0,92.41771647,18.27722326,18.55073644,7.29765914,22.85250472,0,7.639547145,66.14226429,40.25675935,0,0,0,0,64.91937132,41.54111106,0,0,42.29700967,53.06742975,74.83189619,49.04277718,31.17715046,76.57567166,111.9758109,0,95.08422765,48.88620531,90.4709753,0,0,0,102.5523681,34.49346767,80.36117519,0,34.0080557,37.13644604,25.59185893,25.30621978,55.99082328,0,55.05495132,51.68447062,47.45799282,57.01974821,19.41747263,0,84.17099788,37.7505456,0,0,74.59802042,65.64784375,0,0,65.67975606,64.44948246
Vmn2r106,128.9708898,0,0,0,0,0,0,0,0,0,0,0,55.29889402,48.2075084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vmn2r20,0,0,0,0,0,0,0,0,0,0,0,14.70557025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.35648898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vmp1,0,0,0,0,0,0,0,0,0,0,0,18.92594951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.685851705,0,67.6327103,0,0,0,59.29766521,0,58.04619431,33.44973792,0,0,13.4686145,0,0,0,14.4946173,0,0,0,0,0,8.62062773,12.81014936,0,0,25.15880001,13.08822431,0,0,0,0
Vnn1,47.51275647,0,0,58.57372158,45.44981879,146.1654456,0,0,0,0,0,0,0,0,44.1367392,45.48764618,54.03786235,87.11080644,0,0,90.92081805,0,0,61.58409649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.9835594,89.02376056,0,0,0,0,39.55280353,0,0,0,0,0,0,0,0,0
Vps11,0,0,0,0,0,0,0,0,0,0,46.81440963,63.46243403,7.868910863,0,74.23688754,71.82941196,45.20048923,101.1208859,0,0,87.67001001,152.5091092,96.42856591,29.45497708,0,0,0,3.852767061,110.6093949,0,35.28119551,44.03921194,32.37895706,25.95847194,40.95161792,42.28051855,12.98538264,0,0,0,15.15436553,82.3400618,100.5715019,81.91548776,68.24620012,77.63430077,103.9937329,120.3384207,0,50.03957351,84.42032961,60.80190378,23.4394992,24.33473837,0,0,21.15414978,13.53112309,0,0,185.9106033,56.67549781,0,19.14952649,34.53930033,69.69372918
Vps13a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.40535073,59.86535812,24.34657217,83.73435196,0,60.7450419,73.21913672,203.0322492,18.28466848,57.62427708,0,0,0,0,150.9034504,148.6035443,76.52336428,32.71998157,177.4498208,113.8689654,17.67325116,68.76042928,0,0,0,0,72.9687951,43.33318165,51.19570146,75.55258564,216.6318637,85.31301189,114.4763024,121.4606741,0,0,0,8.018882493,0,0,0,0,84.93850231,2.995047088,0,0,0,29.91127692,0,0,31.7023761,0
Vps13b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.1455627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vps13c,0,0,0,0,0,133.4680791,0,0,0,192.1249741,110.0591032,75.30636483,59.64671856,57.31920424,100.9035624,147.3830802,98.07871883,85.80181772,231.7596764,195.3415674,261.6877912,203.8670678,187.3365797,177.2604035,0,0,0,0,0,0,79.04628276,120.329718,186.4046032,60.4606166,137.3565077,368.4437885,91.50198174,182.8275196,378.0616944,0,159.4265033,156.0189186,300.0574321,230.0426267,285.4511252,189.6170152,379.7039909,316.0301591,131.7162519,158.7726648,230.4528844,0,105.0704952,74.15557059,170.7038274,0,196.9094921,246.0322227,0,0,159.0015,79.666222,0,0,0,0
Vps16,0,0,0,71.49283413,0,0,0,90.25425369,179.0085173,0,79.23098094,67.07082638,21.85922906,22.4083201,134.2167883,114.5330886,77.66382601,102.0928449,168.3867776,114.2336715,97.86469493,73.95708101,77.11441999,79.49150581,0,0,68.36325464,6.522054625,0,0,128.3532577,170.6066619,136.6754427,215.7608465,88.98336172,60.07418845,95.27350795,0,0,0,75.83148471,76.62599686,114.262793,112.550589,147.2048969,136.0681985,201.6049512,107.3584809,0,0,79.975483,62.89691271,51.95662916,58.62077765,33.86635593,0,62.19911478,78.80442012,0,0,93.25196004,62.62024998,0,69.92837424,56.29623427,39.33706541
Vps18,0,0,0,0,0,0,0,0,0,0,45.37389596,46.17716102,19.97325197,0,203.5345627,67.33846468,27.11948274,40.60360351,0,0,165.6247278,248.2238482,32.05572843,32.47788475,0,0,0,0,39.29039155,23.61099586,39.35538307,96.55116938,0,123.710751,0,25.00915955,0,0,0,0,0,0,0,0,59.98137883,46.16604351,152.9139013,59.315468,0,0,0,0,0,10.71999615,0,0,0,0,0,0,0,0,0,0,26.21038301,0
